number,available_bikes,day,hour,weekday,date,temp,humidity,speed,deg,broken clouds,clear sky,drizzle,few clouds,fog,haze,heavy intensity rain,light intensity drizzle,light rain,mist,moderate rain,overcast clouds,scattered clouds
37,10,6,14,5,376145,11,54,3,80,0,0,0,0,0,0,0,0,0,0,0,1,0
37,12,6,15,5,376155,11,46,5,80,1,0,0,0,0,0,0,0,0,0,0,0,0
37,13,6,16,5,376165,11,40,5,110,0,0,0,0,0,0,0,0,0,0,0,1,0
37,14,6,17,5,376175,12,40,4,70,0,0,0,0,0,0,0,0,0,0,0,1,0
37,14,6,18,5,376185,12,37,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0
37,13,6,19,5,376195,13,33,5,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,13,6,20,5,376205,15,31,4,80,0,0,0,0,0,0,0,0,0,0,0,1,0
37,13,6,21,5,376215,14,30,4,80,0,0,0,0,0,0,0,0,0,0,0,0,1
37,13,6,22,5,376225,15,31,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0
37,13,6,23,5,376235,13,38,2,40,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,0,6,37706,9,66,3,50,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,5,6,37756,4,93,2,358,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,6,6,37766,3,93,2,358,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,7,6,37776,2,93,2,353,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,8,6,37786,2,93,2,345,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,9,6,37796,1,93,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
37,14,7,10,6,377106,1,93,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0
37,16,7,11,6,377116,1,93,3,360,0,1,0,0,0,0,0,0,0,0,0,0,0
37,14,7,12,6,377126,2,93,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,13,6,377136,4,87,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,7,14,6,377146,8,70,2,30,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,7,15,6,377156,10,50,3,30,0,1,0,0,0,0,0,0,0,0,0,0,0
37,16,7,16,6,377166,13,28,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0
37,16,7,17,6,377176,15,25,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0
37,14,7,18,6,377186,16,23,3,30,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,19,6,377196,17,19,3,30,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,20,6,377206,17,15,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,21,6,377216,17,14,4,30,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,22,6,377226,16,11,4,350,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,7,23,6,377236,15,15,2,20,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,0,0,37800,11,61,2,73,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,5,0,37850,2,87,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,6,0,37860,1,93,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,7,0,37870,1,93,1,67,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,8,0,37880,0,93,1,108,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,9,0,37890,0,100,1,105,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,10,0,378100,0,93,1,105,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,11,0,378110,0,93,1,87,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,12,0,378120,-1,93,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,13,0,378130,2,93,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,14,0,378140,8,57,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,15,0,378150,12,37,2,45,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,16,0,378160,15,20,2,72,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,17,0,378170,16,17,2,190,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,18,0,378180,18,15,3,90,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,19,0,378190,19,10,1,75,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,8,20,0,378200,20,10,1,90,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,21,0,378210,20,10,1,89,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,22,0,378220,20,10,1,93,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,8,23,0,378230,18,12,1,126,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,9,0,1,37901,13,54,1,134,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,9,5,1,37951,5,87,2,169,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,9,6,1,37961,4,93,2,169,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,9,7,1,37971,2,93,2,183,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,9,8,1,37981,1,93,2,196,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,9,9,1,37991,0,100,2,197,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,9,10,1,379101,0,100,2,197,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,9,11,1,379111,0,100,1,201,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,9,12,1,379121,0,100,1,221,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,13,1,379131,2,93,1,198,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,14,1,379141,10,61,1,199,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,15,1,379151,15,33,2,210,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,16,1,379161,18,25,2,270,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,9,17,1,379171,20,17,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,9,18,1,379181,21,16,2,120,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,9,19,1,379191,22,13,2,179,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,9,20,1,379201,23,11,2,210,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,21,1,379211,23,9,3,210,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,22,1,379221,21,10,2,200,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,9,23,1,379231,19,19,1,140,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,0,2,371002,15,58,2,139,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,4,2,371042,9,81,2,142,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,5,2,371052,7,81,2,153,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,6,2,371062,7,75,2,159,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,7,2,371072,5,87,2,171,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,8,2,371082,5,87,2,173,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,10,9,2,371092,4,93,2,167,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,10,10,2,3710102,3,93,3,160,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,10,11,2,3710112,3,93,2,162,0,1,0,0,0,0,0,0,0,0,0,0,0
37,11,10,12,2,3710122,3,93,2,152,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,13,2,3710132,8,93,2,177,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,14,2,3710142,13,71,2,186,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,15,2,3710152,17,48,3,190,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,10,16,2,3710162,20,35,3,190,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,10,17,2,3710172,22,18,4,190,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,18,2,3710182,23,23,3,210,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,19,2,3710192,24,21,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,10,20,2,3710202,25,18,3,200,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,10,21,2,3710212,25,16,3,158,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,10,22,2,3710222,24,16,3,148,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,10,23,2,3710232,22,23,2,160,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,0,3,371103,19,32,2,150,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,4,3,371143,15,55,3,160,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,5,3,371153,13,66,2,170,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,6,3,371163,11,71,3,150,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,7,3,371173,10,93,3,172,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,8,3,371183,8,93,3,162,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,11,9,3,371193,7,93,2,160,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,10,3,3711103,6,93,2,155,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,11,3,3711113,6,93,1,151,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,12,3,3711123,5,93,2,142,0,0,0,0,0,0,0,0,0,1,0,0,0
37,7,11,13,3,3711133,10,87,2,145,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,11,14,3,3711143,15,72,2,147,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,15,3,3711153,19,59,2,150,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,11,16,3,3711163,22,43,4,210,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,11,17,3,3711173,23,35,3,260,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,11,18,3,3711183,24,31,3,130,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,11,19,3,3711193,25,29,3,210,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,11,20,3,3711203,25,27,2,230,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,11,21,3,3711213,26,25,2,168,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,11,22,3,3711223,25,27,2,190,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,11,23,3,3711233,24,27,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,12,0,4,371204,20,42,2,162,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,12,4,4,371244,13,87,3,148,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,12,5,4,371254,12,87,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,12,6,4,371264,11,87,3,175,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,12,7,4,371274,10,93,3,175,0,1,0,0,0,0,0,0,0,0,0,0,0
37,4,12,8,4,371284,11,93,2,177,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,12,9,4,371294,10,93,2,182,0,0,0,0,0,0,0,0,0,1,0,0,0
37,6,12,10,4,3712104,9,93,2,202,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,12,11,4,3712114,7,93,2,194,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,12,12,4,3712124,7,93,2,189,0,1,0,0,0,0,0,0,0,0,0,0,0
37,4,12,13,4,3712134,12,93,2,208,0,1,0,0,0,0,0,0,0,0,0,0,0
37,4,12,14,4,3712144,16,94,2,211,0,1,0,0,0,0,0,0,0,0,0,0,0
37,5,12,15,4,3712154,20,56,2,222,0,0,0,0,0,0,0,0,0,0,0,0,1
37,5,12,16,4,3712164,23,46,3,218,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,12,17,4,3712174,25,36,2,240,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,12,18,4,3712184,27,28,3,200,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,12,19,4,3712194,27,31,2,310,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,12,20,4,3712204,27,28,3,260,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,12,21,4,3712214,27,31,2,290,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,12,22,4,3712224,27,28,3,250,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,12,23,4,3712234,25,31,3,240,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,0,5,371305,21,59,2,247,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,4,5,371345,15,88,2,251,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,5,5,371355,15,87,2,265,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,6,5,371365,15,87,3,261,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,7,5,371375,14,93,2,259,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,8,5,371385,11,93,2,275,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,13,9,5,371395,10,93,2,293,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,13,10,5,3713105,10,87,2,300,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,13,11,5,3713115,10,87,2,309,0,0,0,0,0,0,0,0,0,1,0,0,0
37,7,13,12,5,3713125,8,93,2,320,0,0,0,0,0,0,0,0,0,1,0,0,0
37,8,13,13,5,3713135,12,93,2,278,0,0,0,0,0,0,0,0,0,1,0,0,0
37,9,13,14,5,3713145,17,82,2,279,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,13,15,5,3713155,21,52,2,281,0,1,0,0,0,0,0,0,0,0,0,0,0
37,12,13,16,5,3713165,25,41,2,302,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,13,17,5,3713175,27,38,2,330,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,13,18,5,3713185,28,32,2,70,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,13,19,5,3713195,29,30,0,321,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,13,20,5,3713205,29,26,1,175,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,13,21,5,3713215,29,28,3,290,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,13,22,5,3713225,28,36,2,191,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,13,23,5,3713235,27,34,2,200,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,14,0,6,371406,24,64,1,217,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,14,4,6,371446,18,77,2,92,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,14,5,6,371456,18,68,2,110,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,14,6,6,371466,17,72,3,127,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,14,7,6,371476,16,77,2,180,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,14,8,6,371486,15,82,2,159,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,14,9,6,371496,14,94,2,175,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,14,10,6,3714106,13,94,2,202,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,14,11,6,3714116,11,93,2,227,0,0,0,0,1,0,0,0,0,0,0,0,0
37,8,14,12,6,3714126,12,94,1,319,0,0,0,0,0,0,0,0,0,1,0,0,0
37,7,14,13,6,3714136,14,88,1,344,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,14,14,6,3714146,17,82,1,333,0,1,0,0,0,0,0,0,0,0,0,0,0
37,7,14,15,6,3714156,20,68,1,293,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,14,16,6,3714166,22,56,2,263,0,1,0,0,0,0,0,0,0,0,0,0,0
37,8,14,17,6,3714176,25,50,3,244,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,14,18,6,3714186,27,44,3,350,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,14,19,6,3714196,28,32,3,290,0,0,0,0,0,0,0,0,0,0,0,0,1
37,6,14,20,6,3714206,29,32,3,260,0,0,0,0,0,0,0,0,0,0,0,0,1
37,6,14,21,6,3714216,29,30,2,280,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,14,22,6,3714226,29,26,2,230,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,14,23,6,3714236,27,38,2,213,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,0,0,371500,23,56,2,217,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,4,0,371540,18,72,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,5,0,371550,19,63,3,80,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,6,0,371560,19,68,2,90,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,7,0,371570,16,88,3,111,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,8,0,371580,16,88,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,15,9,0,371590,15,88,2,112,0,1,0,0,0,0,0,0,0,0,0,0,0
37,4,15,10,0,3715100,15,94,2,119,0,0,0,0,0,0,0,0,0,0,0,0,1
37,4,15,11,0,3715110,15,88,2,104,1,0,0,0,0,0,0,0,0,0,0,0,0
37,4,15,12,0,3715120,15,94,3,98,0,0,0,0,0,0,0,0,0,0,0,0,1
37,7,15,13,0,3715130,16,94,4,92,1,0,0,0,0,0,0,0,0,0,0,0,0
37,7,15,14,0,3715140,18,77,4,80,0,0,0,0,0,0,0,0,0,0,0,0,1
37,7,15,15,0,3715150,21,60,5,110,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,15,16,0,3715160,23,53,4,120,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,15,17,0,3715170,24,46,5,130,0,0,0,0,0,0,0,0,0,0,0,1,0
37,7,15,18,0,3715180,24,44,6,140,1,0,0,0,0,0,0,0,0,0,0,0,0
37,6,15,19,0,3715190,23,49,4,140,0,0,0,0,0,0,0,0,0,0,0,1,0
37,7,15,20,0,3715200,23,46,5,130,0,0,0,0,0,0,0,0,0,0,0,1,0
37,7,15,21,0,3715210,24,43,4,150,0,0,0,0,0,0,0,0,0,0,0,1,0
37,7,15,22,0,3715220,24,43,5,150,0,0,0,0,0,0,0,0,0,0,0,1,0
37,6,15,23,0,3715230,23,49,4,140,0,0,0,0,0,0,0,0,0,0,0,1,0
37,6,16,0,1,371601,20,56,4,110,0,0,0,0,0,0,0,0,0,0,0,1,0
37,6,16,4,1,371641,15,72,3,130,0,0,0,0,0,0,0,0,0,0,0,0,1
37,6,16,5,1,371651,15,77,5,130,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,16,6,1,371661,15,77,4,123,0,0,0,0,0,0,0,0,0,0,0,0,1
37,6,16,7,1,371671,13,88,3,124,1,0,0,0,0,0,0,0,0,0,0,0,0
37,6,16,8,1,371681,13,88,3,133,1,0,0,0,0,0,0,0,0,0,0,0,0
37,7,16,9,1,371691,13,88,2,150,0,0,0,0,0,0,0,0,0,0,0,1,0
37,6,16,10,1,3716101,13,88,2,120,1,0,0,0,0,0,0,0,0,0,0,0,0
37,5,16,11,1,3716111,13,88,2,169,0,1,0,0,0,0,0,0,0,0,0,0,0
37,5,16,12,1,3716121,14,88,2,187,0,0,0,0,0,0,0,0,0,0,0,1,0
37,6,16,13,1,3716131,14,82,2,172,1,0,0,0,0,0,0,0,0,0,0,0,0
37,8,16,14,1,3716141,15,82,3,192,0,0,0,0,0,0,0,0,0,0,0,1,0
37,10,16,15,1,3716151,16,82,4,211,0,0,0,0,0,0,0,0,0,0,0,1,0
37,13,16,16,1,3716161,17,77,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0
37,13,16,17,1,3716171,17,82,3,40,0,0,0,0,0,1,0,0,0,0,0,0,0
37,15,16,18,1,3716181,16,82,4,50,0,0,0,0,0,1,0,0,0,0,0,0,0
37,15,16,19,1,3716191,16,77,3,40,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,16,20,1,3716201,16,77,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,16,21,1,3716211,16,72,2,70,0,0,0,0,0,1,0,0,0,0,0,0,0
37,15,16,22,1,3716221,16,72,2,80,1,0,0,0,0,0,0,0,0,0,0,0,0
37,15,16,23,1,3716231,15,82,3,40,0,0,0,0,0,0,0,0,0,0,0,0,1
37,15,17,0,2,371702,14,77,3,50,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,17,4,2,371742,13,94,1,70,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,17,5,2,371752,13,94,1,10,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,17,6,2,371762,13,88,2,360,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,17,7,2,371772,12,94,2,265,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,17,8,2,371782,12,94,1,332,0,0,0,0,1,0,0,0,0,0,0,0,0
37,15,17,9,2,371792,12,94,1,308,0,0,0,0,0,0,0,0,0,1,0,0,0
37,14,17,10,2,3717102,12,94,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0
37,14,17,11,2,3717112,12,94,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0
37,14,17,12,2,3717122,12,94,3,60,0,0,0,0,0,0,0,0,0,1,0,0,0
37,13,17,13,2,3717132,12,94,2,60,0,0,0,0,0,0,0,0,0,1,0,0,0
37,13,17,14,2,3717142,13,88,3,50,0,0,1,0,0,0,0,0,0,0,0,0,0
37,15,17,15,2,3717152,14,88,2,80,0,0,0,0,0,0,0,0,0,1,0,0,0
37,17,17,16,2,3717162,15,88,2,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,18,17,17,2,3717172,16,94,3,90,0,0,0,0,0,0,0,0,0,0,0,1,0
37,17,17,18,2,3717182,17,88,3,92,0,0,0,0,0,0,0,0,0,0,0,1,0
37,19,17,19,2,3717192,19,82,3,100,0,0,0,0,0,0,0,0,0,0,0,1,0
37,19,17,20,2,3717202,21,73,2,110,0,0,0,0,0,0,0,0,0,0,0,1,0
37,17,17,21,2,3717212,23,64,2,100,0,0,0,0,0,0,0,0,0,0,0,1,0
37,17,17,22,2,3717222,23,68,3,110,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,17,23,2,3717232,22,73,4,100,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,0,3,371803,20,78,3,110,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,4,3,371843,19,88,4,170,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,5,3,371853,19,88,4,170,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,6,3,371863,18,94,3,200,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,7,3,371873,18,88,3,190,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,18,8,3,371883,17,88,3,170,0,0,0,0,0,0,0,0,0,0,0,1,0
37,15,18,9,3,371893,17,94,5,191,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,10,3,3718103,17,88,6,183,0,0,0,0,0,0,0,0,0,1,0,0,0
37,16,18,11,3,3718113,17,88,5,170,0,0,0,0,0,0,0,0,0,1,0,0,0
37,17,18,12,3,3718123,19,83,4,230,0,0,0,0,0,0,0,0,1,0,0,0,0
37,17,18,13,3,3718133,19,88,12,180,0,0,0,0,0,0,0,0,0,0,0,1,0
37,16,18,14,3,3718143,20,88,4,220,0,0,0,0,0,0,0,0,0,0,1,0,0
37,17,18,15,3,3718153,19,88,3,220,0,0,0,0,0,0,1,0,0,0,0,0,0
37,17,18,16,3,3718163,20,88,5,180,0,0,0,0,0,0,0,0,0,0,0,1,0
37,17,18,17,3,3718173,22,83,6,190,0,0,0,0,0,0,0,0,0,0,0,1,0
37,18,18,18,3,3718183,25,65,6,210,0,0,0,0,0,0,0,0,0,0,0,1,0
37,18,18,19,3,3718193,27,39,7,220,0,1,0,0,0,0,0,0,0,0,0,0,0
37,18,18,20,3,3718203,27,32,6,250,0,0,0,0,0,0,0,0,0,0,0,1,0
37,18,18,21,3,3718213,26,31,8,240,0,1,0,0,0,0,0,0,0,0,0,0,0
37,18,18,22,3,3718223,26,29,4,240,0,0,0,0,0,0,0,0,0,0,0,1,0
37,18,18,23,3,3718233,25,29,4,230,0,0,0,0,0,0,0,0,0,0,0,0,1
37,18,19,0,4,371904,24,31,3,240,0,0,0,0,0,0,0,0,0,0,0,0,1
37,18,19,4,4,371944,14,51,5,290,0,1,0,0,0,0,0,0,0,0,0,0,0
37,18,19,5,4,371954,13,58,6,290,0,1,0,0,0,0,0,0,0,0,0,0,0
37,18,19,6,4,371964,13,58,8,280,0,0,0,0,0,0,0,0,0,0,0,1,0
37,18,19,7,4,371974,12,58,8,290,0,0,0,0,0,0,0,0,0,0,0,1,0
37,11,19,8,4,371984,11,54,4,300,0,0,0,0,0,0,0,0,0,0,0,1,0
37,12,19,9,4,371994,11,58,5,290,0,0,0,0,0,0,0,0,0,0,0,1,0
37,13,19,10,4,3719104,10,54,5,320,0,0,0,0,0,0,0,0,0,0,0,1,0
37,6,19,11,4,3719114,10,57,5,300,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,19,12,4,3719124,10,57,4,290,1,0,0,0,0,0,0,0,0,0,0,0,0
37,9,19,13,4,3719134,11,58,5,320,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,19,14,4,3719144,12,54,4,310,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,19,15,4,3719154,13,50,6,310,0,0,0,0,0,0,0,0,0,0,0,0,1
37,9,19,16,4,3719164,15,47,4,310,0,1,0,0,0,0,0,0,0,0,0,0,0
37,13,19,17,4,3719174,16,48,3,358,0,0,0,0,0,0,0,0,0,0,0,0,1
37,12,19,18,4,3719184,18,45,4,26,0,0,0,0,0,0,0,0,0,0,0,0,1
37,11,19,19,4,3719194,19,37,3,50,0,0,0,0,0,0,0,0,0,0,0,0,1
37,11,19,20,4,3719204,19,42,2,50,0,0,0,0,0,0,0,0,0,0,0,1,0
37,11,19,21,4,3719214,18,42,3,40,0,0,0,0,0,0,0,0,0,0,0,1,0
37,10,19,22,4,3719224,18,42,3,50,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,19,23,4,3719234,16,51,5,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,0,5,372005,14,62,5,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,4,5,372045,12,50,4,70,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,5,5,372055,11,50,6,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,6,5,372065,10,54,5,80,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,7,5,372075,10,57,5,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,8,5,372085,9,49,6,70,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,9,5,372095,8,46,5,70,0,0,0,0,0,0,0,0,0,0,0,0,1
37,8,20,10,5,3720105,8,49,2,80,0,0,0,0,0,0,0,0,0,0,0,1,0
37,8,20,11,5,3720115,7,49,4,60,0,0,0,0,0,0,0,0,0,0,0,1,0
37,9,20,12,5,3720125,7,57,4,50,0,1,0,0,0,0,0,0,0,0,0,0,0
37,10,20,13,5,3720135,7,49,6,60,0,1,0,0,0,0,0,0,0,0,0,0,0
37,9,20,14,5,3720145,8,37,6,60,0,1,0,0,0,0,0,0,0,0,0,0,0
